"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","036_pF","348_pF","652_pF","864_pF","204_pF","680_pF","706_pF","731_pF"
"CBR3-AS1",30.0182933647006,0.271163123992808,0.472349607031297,0.574072932328789,0.565918449104481,0.776478666226275,39.7328561004275,31.6861096720773,34.6965330409656,25.3495515280362,22.1958286401581,12.2042942884622,47.5408550680827,26.7403185793948
"ATXN7L3B",1731.08704043458,-0.0730932859808725,0.127283144435748,-0.574257387377554,0.565793640471674,0.776478666226275,1525.74167425642,1801.15729667214,1520.41987094898,1901.21636460271,1729.42498154565,1823.13380832259,1783.69631226595,1763.90601486222
"RP11-427H3.3",752.584698008398,0.118791209253029,0.206926929283088,0.574073223164279,0.565918252304777,0.776478666226275,642.347840290245,730.760904312282,699.268588979461,1061.51247023651,798.125004852351,757.605037753003,626.259340800705,704.798396842619
"CAP1",21498.6517237608,0.0983395756539545,0.171256377302866,0.574224313293989,0.565816018562051,0.776478666226275,25868.7381784517,24672.5873343484,21807.2158435936,16576.4942367083,21098.0599486636,21256.1254830279,21102.6541669516,19607.3385983412
"FOXK1",1762.66761631475,0.09388023184077,0.163583677237284,0.573897307031395,0.566037295506626,0.77656615337217,1717.78381207515,2099.20476577512,1519.53021625562,1943.46561714944,1680.40919329863,1968.6465479158,1504.85091234739,1667.44986570083
"ZNF3",488.543031245661,0.0800394653568501,0.139527053083764,0.573648361288038,0.566205778697531,0.776656973235759,505.931701012111,525.791382371032,456.392857692702,520.722037638409,442.991746609822,468.457142303282,543.977091644408,444.08029069352
"MIR4453",36.3934897286948,0.172980859451366,0.301551243855058,0.573636696834552,0.566213673635773,0.776656973235759,35.7595704903848,42.5782098718539,40.9241158944723,34.8556333510497,27.7447858001976,35.6740909970435,41.1411245781485,32.4703868464079
"NBPF2P",14.6717619895019,0.400450535085562,0.698256912774849,0.573500280139275,0.566306009477019,0.776708057360348,7.94657122008551,10.8921001997766,21.3517126405942,26.4057828417043,11.097914320079,17.8370454985217,2.74274163854323,19.1002275567106
"DLG1",1890.5954462416,0.173209072425331,0.302112285851492,0.57332680773689,0.566423437505576,0.776793542991597,1487.33324669267,1992.26414563186,1633.40601700546,2902.52364996014,1902.36747970022,2053.13781606669,1043.15606985928,2110.57514501652
"PTPN11",4343.38216425502,-0.138536746997978,0.241693257546869,-0.573192435751392,0.566514405461793,0.776842728158774,2789.24649825001,3619.14783910758,4409.12866028271,5721.60502614049,4793.37416008081,4420.77090802836,3888.29339624146,5105.49082590873
"DZIP1",828.584623076909,-0.119351936631714,0.2084214525382,-0.572647082045641,0.566883674212076,0.777273491445423,699.298267367525,790.172359947427,958.158104746666,728.799606431039,852.689750259406,1089.93735914651,648.201273909051,861.420262807646
"KPNA3",1549.37283801149,0.0864785689267814,0.151066674679581,0.572452985479468,0.567015128303329,0.777378126891018,1389.32553497828,1459.54142677006,1867.38520135864,1665.67678165471,1366.8931137564,1638.19181025897,1570.67671167243,1437.29212364247
"DRAM1",1835.26491334113,0.200307703878217,0.349978923855255,0.572342190414473,0.567090172061166,0.777405410902209,1601.23410084723,1535.7861281685,1653.8680749527,3058.84588438303,1331.74971840948,1647.5797289424,1101.66789148153,2751.38777954415
"LZTS3",218.919003056245,-0.17227178592889,0.301086838177963,-0.572166445306607,0.567209217569012,0.777445615666263,201.313137575499,230.714486049813,130.77923992364,260.889134476039,281.147162775336,206.534211035515,156.336273396964,283.638379217152
"ERG",193.805674000094,0.717680284784632,1.25438740458139,0.572136073882323,0.567229791654361,0.777445615666263,43.7061417104703,227.743913268056,684.144459192374,8.44985050934539,102.655707460731,190.57474927368,278.845399918562,14.3251706675329
"SPTAN1",17554.5729034282,-0.115411523381944,0.201813717317338,-0.571871550239907,0.567408999287901,0.777477348074135,20475.665177087,15657.8891326424,15065.4125773259,16213.1506648065,19120.7815473028,21127.5109970648,13039.9079968474,19736.265134349
"RP11-47I22.2",19.8660690751723,0.2739778429805,0.479066163410596,0.571899799873112,0.567389859630077,0.777477348074135,27.8129992702993,25.7449641085628,11.5655110136552,22.1808575870316,25.8951334135178,16.8982536301785,17.3706970441071,11.4601365340263
"C17orf96",54.0577129364664,0.238022583536021,0.416226950339264,0.571857692881277,0.567418388022044,0.777477348074135,58.2748556139604,68.3231739804167,70.2827207752894,36.9680959783861,38.8427001202766,29.1025479186407,46.626607855235,84.0410012495264
"SPTBN5",11.5939071662487,-0.376899236988145,0.65924899216693,-0.571709993441613,0.567518462997626,0.777538901004911,9.27099975676642,11.882291127029,10.6758563202971,8.44985050934539,10.1730881267391,3.755167473373,13.7137081927162,24.8302958237237
"CDS2",1577.62964071949,-0.0964290396750627,0.168693635412421,-0.571622275133937,0.5675779012616,0.777544772323976,1591.96310109046,1563.51147413156,1388.75097633198,1555.82872503322,1748.84633160579,1765.86750435365,1223.26277079028,1783.00624241893
"SRPR",2887.70234203952,0.0749309181395519,0.131118764449611,0.571473644173546,0.567678620977537,0.777607189908794,3103.13606144339,3362.6883889492,2527.50898383034,2858.16193478608,2718.06418222602,2788.21184897945,2796.68222410125,2947.16511200044
"RP11-35G9.3",24.7205748467111,0.220158416692869,0.385642086378686,0.570887941096453,0.568075605723059,0.777848668364771,30.4618563436611,30.6959187448249,22.2413673339523,23.2370889006998,24.0454810268379,16.8982536301785,31.0844052368233,19.1002275567106
"PITPNA",2169.02912860043,-0.0723308848644156,0.126676643774939,-0.570988326726772,0.568007555735696,0.777848668364771,2092.59708795585,2219.01786797266,1955.46101600109,2191.67997586146,2247.32764981601,2060.64815101343,2045.17101514041,2540.3302650425
"STAT6",3751.194192928,-0.0853980972018127,0.149578193947221,-0.5709261152862,0.568049727524595,0.777848668364771,4340.15231470337,3753.81380521391,3435.84642574896,3032.44010154133,3700.22959955302,3949.49739012005,4093.08477191935,3704.48913462401
"EPN2",662.811177898418,-0.0808013073558893,0.141511058682889,-0.570989349581198,0.568006862377338,0.777848668364771,590.695127359689,681.251357949662,572.937622522612,731.968300372044,633.505942437845,707.84906873081,717.68406208548,666.597941729198
"CASP3",705.963788285885,0.134251162235376,0.235212286549841,0.570765941714223,0.568158312614523,0.777886364109891,488.714130035259,676.3004033134,989.2960190142,799.567104446807,690.84516642492,741.645575991167,626.259340800705,635.082566260626
"NAMPTL",15.2197248745487,0.34776308204214,0.609730686063567,0.570355224020798,0.568436792283391,0.77811406613913,14.5687139034901,16.8332457632911,24.0206767206685,12.6747757640181,17.5716976734585,10.3267105517757,21.9419331083459,3.82004551134211
"ALDH7A1",1920.25030563359,-0.187122668791276,0.328126235759945,-0.570276461916852,0.568490202953117,0.77811406613913,1863.47095111005,1773.43195070908,2314.88151211776,1231.56571173709,1919.01435118033,3341.16025943363,1307.37351437228,1611.10419440854
"FAM49B",447.680281144183,0.0941450304890918,0.165080815297336,0.570296616960137,0.56847653505578,0.77811406613913,482.091987351854,454.497635608859,514.220412760978,398.199205252901,361.607041595909,433.721843174581,487.293764447848,449.810358960534
"IMMP2L",89.239675799038,-0.15176167228216,0.266229362833136,-0.570041075361321,0.568649839111393,0.77818146299674,87.4122834209406,108.921001997766,58.7172097616341,83.4422737797857,104.505359847411,91.0628112292952,78.625260304906,101.231206050566
"ECHDC2",351.145362699212,0.203589726077572,0.357135556689756,0.570062885825818,0.568635046632119,0.77818146299674,646.321125900288,350.527588247355,199.282651312213,308.419543591107,381.953217849387,351.108158760375,246.846747468891,324.703868464079
"CHN1",1999.12868390157,-0.26986572527586,0.473617169939581,-0.569797174604727,0.568815272089794,0.77833230184625,1164.17268374253,1665.50113963856,1073.81321488322,3347.19703301444,2653.32634869223,2152.64975411107,775.281636494888,3161.0876606356
"PPIL6",22.8123579935267,-0.374774920377464,0.657897710014592,-0.569655304574858,0.568911510255183,0.778366815281795,7.94657122008551,21.7842003995531,11.5655110136552,38.0243272920542,34.218569153577,22.531004840238,8.2282249156297,38.2004551134211
"MT-CO2",9293.93465816922,-0.0645238256336244,0.113279741965264,-0.569597215832379,0.56895091725627,0.778366815281795,8631.30077354954,8379.98581733719,9203.47780278947,10129.2582980778,9456.34782690068,9188.89480734373,9138.81513962606,10223.3967997293
"IFI27L2",1376.13271347254,-0.141512897342297,0.248812480527625,-0.568753211423352,0.56952363106683,0.779074728389304,1964.1275198978,1201.10159475718,953.709831279876,1117.49272986093,1545.38456907101,1286.14485963025,1549.64902577693,1391.45157750636
"AC010336.1",13.1395125036097,0.345327089920721,0.607273598445226,0.568651577814095,0.569592614868626,0.779093498051604,11.9198568301283,14.8528639087862,21.3517126405942,10.5623131366817,5.54895716003952,14.0818780251487,20.1134386826504,6.68507964484869
"VPS51",1556.55611230922,0.0998202093360781,0.175660696373486,0.568255798803407,0.569861287820256,0.779178557328081,2063.45966014887,1507.07059127818,1514.19228809547,1358.31346937727,1421.45785916346,1448.55585285363,1685.87186049124,1453.52731706567
"PDS5A",2225.93002091386,-0.113522606630273,0.199737479758589,-0.568359061942114,0.569791182235836,0.779178557328081,1631.69595719089,1872.45104343432,2558.64689809788,2489.53720631588,2243.62834504265,2479.34932429452,1978.43096860252,2553.7004243322
"TSG101",1844.42011895703,0.0661845059054153,0.116459495569911,0.56830493367271,0.569827929530435,0.779178557328081,1921.74580672401,2005.13662768614,1790.87489772984,1829.39263527328,1859.82547480658,1962.07500483739,1609.98934182488,1776.32116277408
"AC007228.9",13.0579212813693,0.313208057487735,0.551281257557598,0.568145666470461,0.569936061450071,0.779178557328081,11.9198568301283,8.91171834527174,16.9034391738038,20.0683949596953,12.9475667067589,5.6327512100595,12.7994609798684,15.2801820453684
"C16orf62",1768.90744303352,-0.132467422603149,0.233221353587465,-0.567990111392051,0.570041682528148,0.779178557328081,2064.78408868555,1894.23524383387,1023.99255205517,1769.18745039419,1736.82359109237,1898.23715779005,1963.80301319696,1800.19644721997
"LINC00938",90.6705503803563,-0.120653467165064,0.21234615788229,-0.568192372154647,0.569904350358727,0.779178557328081,84.7634263475787,86.1466106709601,89.8551240291674,86.6109677207902,100.806055074051,110.777440464503,80.4537547306015,85.9510240051975
"TXLNG",223.704069610625,-0.175189595104371,0.308427958559658,-0.568008153095125,0.570029431828422,0.779178557328081,184.095566598648,180.21474875994,302.482595741752,173.22193544158,165.543888607846,313.556484026645,285.245130408496,185.272207300092
"CNTLN",216.253662060731,-0.137636480410386,0.24241803932895,-0.567765009532231,0.570194542027432,0.779311939263474,182.771138061967,203.979331013998,264.227443927354,172.165704127912,276.523031808636,238.453134559185,227.647555999088,164.261956987711
"KRT8",159.857457334138,0.420318049070843,0.740713155652235,0.567450498028122,0.570408149484533,0.779528314408002,325.809420023506,190.116658032464,182.379212138409,33.7994020373815,284.846467548695,181.186830590247,53.0263383451692,27.6953299572303
"MDH1",3201.4673335585,-0.106109296330957,0.187069491401037,-0.567218607033478,0.570565667810866,0.779668002791276,3410.40348195336,2458.64407236775,3484.77743388365,2981.74099848525,3299.77985783683,2952.50042593952,4095.8275135579,2928.06488444373
"ACYP1",78.5226571592898,0.209709838335109,0.369838674256428,0.567030580987067,0.570693404878453,0.779766972473002,84.7634263475787,69.3133649076691,95.193052189316,87.6671990344584,61.9633549537746,54.4499283639085,127.080362585837,47.7505688917764
"PPFIA1",1375.14432576438,-0.107540936687205,0.189782844394877,-0.566652570890164,0.570950250411085,0.779997795524653,1078.08482885827,1395.17901649865,1323.80618371684,1497.73600278147,1486.19569269725,1714.23395159477,1114.4673524614,1391.45157750636
"LINC00900",24.4466542014578,-0.561539735832916,0.991035656411142,-0.566619104166678,0.570972992609904,0.779997795524653,30.4618563436611,0,10.6758563202971,38.0243272920542,34.218569153577,37.55167473373,5.48548327708647,39.1554664912566
"RN7SL639P",11.4622455313099,0.299865732174681,0.52943389208869,0.566389376758011,0.571129114733564,0.780135477135334,15.893142440171,7.92152741801932,14.2344750937295,12.6747757640181,11.097914320079,6.57154307840275,12.7994609798684,10.5051251561908
"MBOAT2",2606.75634954786,-0.227691429785672,0.402115076963858,-0.566234500593314,0.571234379619949,0.780203670207521,1666.13109914459,2001.17586397713,4152.90810859558,1785.03092009921,2441.54115041739,4767.18510744702,2411.78414749235,1628.29439920957
"TRIT1",366.345156077903,-0.134719091009651,0.238074898988342,-0.565868521133964,0.57148316203938,0.780467850279103,397.328561004275,263.390786649142,358.530841423312,378.130810293206,282.071988968676,401.802919650911,352.89942415923,496.605916474474
"PLEKHG6",15.7438021463325,0.314828425357591,0.556664735546215,0.565562007531647,0.571691560911638,0.780676833178252,23.8397136602565,8.91171834527174,15.1241297870876,22.1808575870316,19.4213500601383,18.775837366865,10.0567193413252,7.64009102268422
"ITGB7",19.5902787657861,0.238044294604829,0.421002658648738,0.565422307234026,0.571786555255683,0.780722249704128,22.5152851235756,23.764582254058,19.5724032538781,19.0121636460271,24.9703072201778,12.2042942884622,14.6279554055639,20.0552389345461
"PMS1",301.90020527011,0.118308628231353,0.20926608653608,0.565350220810648,0.571835575999775,0.780722249704128,341.702562463677,253.488877376618,263.337789233996,399.255436566569,270.974074648597,262.86172313611,300.787333026908,322.793845708408
"CTD-3184A7.4",29.9229000327513,0.256407397591248,0.453869831942662,0.564935978436302,0.572117310891573,0.781031262607669,50.3282843938749,26.7351550358152,23.1310220273104,30.630708096377,27.7447858001976,20.6534211035515,42.969619003844,17.1902048010395
"RBKS",120.603120128133,-0.10895195931272,0.193036431791865,-0.56441138235602,0.57247419426826,0.781264700359257,132.442853668092,105.950429216008,116.54476482991,109.84805662149,129.475667067589,106.083481122787,129.82310422438,134.656604274809
"KAT7",999.352229415189,0.0615527995974815,0.109066785164723,0.564358796351413,0.572509974422719,0.781264700359257,1038.35197275784,1105.0530748137,956.37879535995,983.351353025069,945.172369593398,967.894416261891,1033.09935051795,965.516502991718
"MAP9",160.829963271883,-0.223592052316588,0.396113687813243,-0.564464342423849,0.572438160669957,0.781264700359257,113.900854154559,158.430548360386,176.151629284902,144.70368997254,251.552724588458,182.12562245859,63.9973048993421,195.777332456283
"LTBR",2496.28947454427,0.123820467846519,0.219381774457644,0.564406355781506,0.572477614364539,0.781264700359257,2323.04765333833,3583.50096572649,2145.84712037972,2360.67698604837,2608.93469141191,2241.83498160368,1966.5457548355,2739.92764301013
"ARMC1",1217.13590310974,0.0713237369458654,0.126403800395955,0.564253105701307,0.572581890832976,0.781287214185376,1235.6918247233,1172.38605786686,1417.21992651944,1162.91067634866,1225.39470617539,1080.54944046308,1220.52002915174,1222.41456362948
"DUSP18",154.560789974467,-0.128926349262007,0.228575754583987,-0.564042102788443,0.572725479010618,0.781407510218881,120.522996837964,159.420739287639,124.551657070133,185.896711205598,149.821843321067,138.941196514801,189.249173059483,168.082002499053
"RP4-614O4.11",16.3892749438644,0.245991495560877,0.436410160184397,0.563670413761535,0.572978456183509,0.781633709569055,19.8664280502138,16.8332457632911,12.4551657070133,22.1808575870316,12.9475667067589,17.8370454985217,13.7137081927162,15.2801820453684
"C21orf33",1484.35237577396,0.101175553288179,0.179505257959813,0.563635597297265,0.573002155511149,0.781633709569055,1731.02809744196,1487.26677273313,1386.08201225191,1542.09771795553,1350.24624227628,1309.61465633883,1841.29388667536,1227.18962051865
"EIF4EBP2",2829.67585303597,-0.135193173271959,0.239935274710996,-0.563456846579981,0.573123837217201,0.781654679853598,2434.29965041953,2697.28008583558,2166.30917832696,3490.84449167331,3137.93527400235,2559.1466331037,2240.81991868982,3910.77159223649
"RBMS2",909.34679817712,-0.122740875549687,0.217838050656172,-0.563450118929944,0.573128417197237,0.781654679853598,1043.64968690456,702.045367421962,730.406503246994,1007.64467323944,1052.45220802083,1001.69092352225,713.112826021241,1023.77219703969
"LYPD6B",633.74233191763,0.692517660754003,1.22970736451991,0.563156471803655,0.573328340166637,0.781851706294182,456.927845154917,107.930811070513,144.124060324011,2422.99463355479,1015.45916028723,443.109761858014,21.9419331083459,457.450449983218
"CDR2",1216.95378883574,-0.147240464743692,0.261571029245778,-0.562908152207259,0.573497428720506,0.782006649589099,863.527405915958,1308.04221490044,1014.20635042823,1433.30589264771,1187.47683224846,1407.24901064653,864.877863353967,1656.94474054464
"TXNRD1",28398.2210078084,-0.188924477449976,0.335925678276221,-0.562399630833309,0.573843770533802,0.782403237619492,17380.4756868637,39642.2937725504,18066.2178580228,31076.437710745,34037.3032196824,32872.7360619072,18156.0353999434,35954.2683527519
"PMPCB",1119.45793747849,0.074790066916361,0.133062588167816,0.562066828446454,0.574070487959856,0.782409680902751,1103.2489710552,1085.24925626865,1322.91652902348,1081.58086519621,1041.35429370075,1177.24500290244,1133.6665439312,1010.40203774999
"CLPTM1L",4063.55982452026,0.0859378711893548,0.152874008374254,0.562148347539684,0.5740149501836,0.782409680902751,4921.57644230629,4041.95936504436,3898.46686629516,3877.42515247586,3537.46018952519,3666.92103774873,3959.60467884358,4605.06486392291
"ZNF85",19.5691494188744,-0.295864910647579,0.526175384948481,-0.562293332434294,0.573916180365606,0.782409680902751,13.2442853668092,9.90190927252415,25.7999861073847,21.1246262733635,13.8723929000988,26.286172313611,31.9986524496711,14.3251706675329
"LL22NC03-80A10.6",153.35991538749,-0.129301208823053,0.23003417936648,-0.562095638044538,0.574050860107633,0.782409680902751,147.011567571582,132.685584251824,182.379212138409,123.579063699176,148.897017127727,193.391124878709,170.964228802528,127.971524629961
"PPIL1",662.6576044328,0.107895793295381,0.192244851524042,0.56124152319308,0.574632899715722,0.783100494943668,622.481412240031,648.575057350332,873.640908877647,604.164311418195,562.294325550671,661.848267181991,753.339703386542,574.916849456988
"RP1-152L7.5",280.265605595345,0.187893331476943,0.334974693860763,0.560917988494508,0.574853446482411,0.783178199512264,188.06885220869,319.83166950253,269.565372087502,416.15513758526,235.83067930168,367.067620522211,287.073624834192,158.531888720698
"L3HYPDH",344.150024735238,-0.0889965002473575,0.158663530882424,-0.560913398008945,0.574856576007441,0.783178199512264,365.542276123933,308.939569302754,344.296366329582,315.813162786784,390.276653589446,341.720240076943,300.787333026908,385.824596645553
"C2orf81",91.5087195468873,-0.168314310659381,0.300061379205556,-0.560932936804501,0.574843255653296,0.783178199512264,107.278711471154,80.2054651074456,71.1723754686474,86.6109677207902,129.475667067589,76.9809332041465,67.6542937507331,112.691342584592
"HSPA13",2029.4217429134,-0.126548591110302,0.225903036176505,-0.560189863988486,0.575349939955931,0.783547474256058,1248.93611009011,1989.2935728501,2361.14355617238,2161.04926776508,2195.53738298897,2152.64975411107,1795.58152603297,2331.18277329652
"PHLPP1",333.264648999422,0.210568308260645,0.375868445789848,0.560218104550271,0.575330679507271,0.783547474256058,252.965850506055,285.174987048696,649.447926151408,241.876970830012,201.612110148103,380.210706679016,328.21474941234,326.61389121975
"CYB5D1",342.876169222733,-0.104472903219958,0.186447841726437,-0.560333132593962,0.575252231959561,0.783547474256058,288.72542099644,316.861096720773,316.717070835481,399.255436566569,381.953217849387,286.331519844691,393.12630152453,360.039289443994
"CARKD",595.035688690186,-0.069470806871287,0.123966006584192,-0.560402071386447,0.575205219071978,0.783547474256058,592.01955589637,606.98703840573,532.903161321498,591.489535654177,619.633549537746,547.315659244115,626.259340800705,643.677668661146
"SLC29A3",88.6217999143741,-0.179776825518526,0.321084078473065,-0.559905761672971,0.575543718563228,0.783663987866042,71.5191409807695,75.2545104711836,63.1654832284246,122.522832385508,98.0315764940315,123.920526621309,67.6542937507331,86.906035383033
"LYSMD1",193.945373596166,-0.0923403569754421,0.164922521760934,-0.559901437290023,0.575546668347638,0.783663987866042,201.313137575499,206.949903795755,162.806808884531,180.615554637258,209.010719694822,197.146292352082,208.448364529286,185.272207300092
"BLOC1S3",151.594312221888,0.136452786857954,0.243761317030411,0.559780315106068,0.575629292130274,0.783700797725987,199.988709038819,183.185321541697,140.565441550579,111.960519248826,131.325319454269,140.818780251487,165.478745525442,139.431661163987
"MOB1B",903.295829240942,0.135299144194053,0.241748583075832,0.559668819864863,0.575705353823311,0.783728667265454,794.657122008551,637.682957150555,1079.15114304337,1270.64627034281,950.721326753438,794.217920618389,892.305279739399,806.984614271021
"C4orf22",63.3904037962625,0.241178103665202,0.431439464007888,0.559007980922191,0.576156273428613,0.784039685598127,87.4122834209406,86.1466106709601,73.8413395487217,27.4620141553725,72.1364430805138,46.0008015488192,74.9682714535151,39.1554664912566
"CEP44",268.370372019826,-0.0948794119493211,0.169706900475284,-0.559078102797237,0.576108418271627,0.784039685598127,225.152851235756,276.263268703424,267.786062700786,268.282753671716,267.274769875237,258.167763794394,330.957491050884,253.078015126415
"FAM71F2",16.0245526388529,0.233849373781934,0.418318203551966,0.559022705195004,0.576146224591535,0.784039685598127,17.2175709768519,17.8234366905435,14.2344750937295,20.0683949596953,14.7972190934387,15.020669893492,12.7994609798684,16.235193423204
"IKBKE",188.441052475248,0.202531003905544,0.362183627591929,0.559194255279079,0.576029153337348,0.784039685598127,329.782705633549,163.381502996648,154.799916644308,159.490928363894,180.341107701284,207.473002903858,214.84809501922,97.4111605392238
"DHX32",868.070853691039,0.0786441988513274,0.140720672644335,0.558867417085883,0.576252207836584,0.784094549375559,795.981550545231,908.995271217717,896.771930904958,964.339189379042,917.427583793201,918.138447239698,736.883253555282,806.029602893185
"PPAPDC1A",424.286059748682,0.302209599965205,0.540878535011139,0.55873838653808,0.576340277443223,0.784138702122617,539.042414429133,200.018567304988,723.28926570013,411.930212330588,302.418165222154,501.314857695295,620.773857523619,95.5011377835528
"ERN1",207.736817076746,-0.166177700970514,0.297581000128058,-0.558428464515554,0.576551840194021,0.784176160705724,152.309281718306,244.577159031347,167.255082351322,218.639881929312,234.90585310834,292.903062923094,131.651598650075,219.652616902171
"CD9",300.621846972719,0.384211720047601,0.687882318951015,0.558542805161068,0.576473783324597,0.784176160705724,376.137704417381,308.939569302754,583.613478842909,92.9483556027992,382.878044042727,107.961064859474,502.83596706626,49.6605916474474
"CTB-13H5.1",11.651539167309,-0.291739625710303,0.522368815318282,-0.558493572271431,0.576507392504883,0.784176160705724,10.5954282934473,8.91171834527174,9.78620162693903,12.6747757640181,17.5716976734585,15.020669893492,10.0567193413252,8.59510240051975
"KIAA1429",2226.72841940313,-0.1082125590437,0.193800073315356,-0.558372126452262,0.576590302303556,0.784176160705724,1512.49738888961,2054.64617404876,2453.66764428162,2550.79862250864,2353.6826620501,2182.69109389806,2409.04140585381,2296.80236369444
"CMTM1",13.6126374535015,-0.318315471819214,0.570290863966214,-0.5581633722929,0.576732829736737,0.784257780581244,5.29771414672367,10.8921001997766,8.89654693358093,23.2370889006998,15.7220452867786,16.8982536301785,15.5422026184117,12.4151479118619
"RAB7A",2586.52222977234,-0.0644665484032406,0.115523207731241,-0.558039805761096,0.576817202925728,0.784257780581244,2346.88736699859,2738.86810478018,2695.65372087502,2332.15874057933,2495.1810696311,2611.71897773092,2795.7679768884,2675.94188069515
"NAA25",637.610014998916,0.10003666599803,0.179260008513137,0.558053448885667,0.576807886897999,0.784257780581244,543.015700039176,569.359783170139,794.461641168777,730.912069058376,606.685982830988,644.950013551813,651.858262760442,559.636667411619
"CISH",30.5655353635262,-0.248137072192504,0.444927158349748,-0.557702688037416,0.577047421844693,0.784281313447418,37.0839990270657,37.6272552355918,20.4620579472361,16.8997010186908,21.2710024468182,46.0008015488192,37.4841357267575,27.6953299572303
"C1RL-AS1",77.1550764055681,-0.166953171185796,0.299407068533514,-0.557612657588636,0.577108911290057,0.784281313447418,66.2214268340459,71.2937467621739,85.4068505623769,67.5988040747631,88.7833145606323,104.205897386101,85.0249907948403,48.7055802696119
"CTSB",29781.4586858033,0.206622828270225,0.370565122614131,0.557588439010707,0.577125452742228,0.784281313447418,18651.9270820774,47019.2161805809,16447.9359708044,45522.5133877846,27075.2116362195,26995.8989660785,22545.3362688254,33993.6299940556
"GAN",540.560340848069,-0.160332357922688,0.287566551785224,-0.557548702821447,0.577152593311577,0.784281313447418,410.572846371084,527.771764225537,515.110067454336,588.320841713172,671.423816364782,655.276724103588,298.958838601213,657.047827950843
"GPN2",700.010450449593,0.0777558321197992,0.139475242900311,0.557488415168951,0.577193772067495,0.784281313447418,786.710550788465,742.643195439311,709.944445299758,636.907482141908,684.371383071541,607.398338818083,758.825186663628,673.283021374047
"RP11-477D19.2",12.3686530668212,-0.325519302308208,0.583946659879252,-0.557446980475098,0.577222074339263,0.784281313447418,9.27099975676642,14.8528639087862,7.11723754686474,12.6747757640181,21.2710024468182,16.8982536301785,7.31397770278196,9.55011377835528
"RP11-33B1.1",88.832713127798,0.145674683853968,0.261326004714123,0.557444269709508,0.57722392597038,0.784281313447418,119.198568301283,82.1858469619505,106.758563202971,65.4863414474267,85.0840097872726,78.858516940833,80.4537547306015,92.6361036500462
"RPL21",5074.836919643,0.0734267297121492,0.131789444639288,0.557151825877409,0.577423700765775,0.784453029572147,5585.11513918343,4831.14153406453,5095.0524288618,5305.44988855523,4625.98061908628,4739.02135139673,5811.86953207311,4605.06486392291
"IL21R",89.1363342720553,0.305519415115381,0.54851072077631,0.556998074136049,0.577528745009398,0.784453029572147,88.7367119576215,53.4703100716304,155.689571337666,96.1170495438038,61.0385287604347,169.921328170128,58.5118216222557,29.6053527129014
"HHIPL1",541.517927762401,-0.224443142211731,0.403174964288134,-0.556689184825795,0.5777398074938,0.784453029572147,795.981550545231,350.527588247355,328.282581849136,523.890731579414,719.514778418458,455.314056146476,295.301849749822,863.330285563317
"AIP",1011.03264114886,0.0993534366049483,0.17846614607005,0.556707469695406,0.577727312525164,0.784453029572147,1345.61939326781,1012.96531857922,895.8822762116,930.53978734166,973.841981586936,951.934954500055,1078.81171116034,898.665706543232
"COX7B",555.208072775266,-0.10117035674259,0.181706158631636,-0.556780009574069,0.577677743640451,0.784453029572147,648.96998297365,460.438781172373,561.372111508957,473.191628523342,541.023323103853,508.825192642041,671.971701443092,575.871860834823
"TMEM147",1532.11061467865,0.111940311897485,0.200982546083664,0.556965338924937,0.577551111091683,0.784453029572147,1836.98238037643,1912.05868052441,1249.96484416812,1367.81955120028,1414.05924961674,1271.12418973676,1481.08048481335,1723.79553699313
"MESDC2",1317.24885237847,-0.0746698788703335,0.134092498514453,-0.55685351304186,0.577627518345649,0.784453029572147,1201.25668276959,1245.66018648354,1503.51643177518,1180.86660868102,1277.18497300243,1384.71800580629,1304.63077273373,1440.15715777598
"PPP2R5B",725.720628073717,-0.106216772521441,0.19086958979799,-0.556488713754018,0.577876807774248,0.784563485747433,822.47012127885,717.888422258001,553.365219268734,703.450054903003,655.701771078003,690.012023232289,745.111478470912,917.765934099942
"AC144652.1",35.2757650371055,0.213821840334057,0.384381584007979,0.556274934154022,0.578022919833549,0.784567051991419,54.3015700039176,34.6566824538345,41.8137705878304,21.1246262733635,36.0682215402569,29.1025479186407,38.3983829396053,26.7403185793948
"TUT1",120.26956040152,0.140549889503471,0.252678228321275,0.556240600693007,0.578046387362382,0.784567051991419,160.255852938391,100.999474579746,136.117168083788,107.735593994154,108.204664620771,107.02227299113,145.365306842791,96.4561491613883
"PCBD2",138.52141704636,0.13291736936151,0.238955884234113,0.556242294629106,0.578045229516539,0.784567051991419,109.927568544516,153.479593724124,166.365427657963,148.928615227212,121.15223132753,147.39032332989,102.395687838947,158.531888720698
"DPT",332.426704056443,0.429920310194218,0.773373517426364,0.555902549682472,0.578277475144739,0.784654075514006,59.5992841506413,1072.37677421437,88.9654693358093,305.250849650102,108.204664620771,278.821184897945,249.589489107434,496.605916474474
"TRMT12",308.54331339663,0.0981675882575256,0.176564427006153,0.555987352164116,0.578219501062081,0.784654075514006,296.671992216526,385.18427070119,261.558479847279,332.712863805475,306.117469995514,273.188433687886,304.444321878299,308.468675040875
"THAP10",48.4711846737019,0.237344052685164,0.426907967298352,0.555960700820775,0.578237720602078,0.784654075514006,46.3549987838321,35.6468733810869,80.0689224022284,47.5304091150678,38.8427001202766,38.4904666020732,73.1397770278196,27.6953299572303
