"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","036_iF_Y","652_iF_Y","864_iF_Y","204_iF_O","680_iF_O","706_iF_O"
"CTB-52I2.4",11.4541003394937,-0.287066152914788,0.786368618326327,-0.365052910587616,0.715071910619192,NA,15.0695069921975,9.01661612273546,6.9244342221532,18.0603948668041,9.29771478235922,10.3559350507126
"CTC-246B18.10",10.2343059533637,0.182499952932702,0.779984238984782,0.233979026512436,0.815001261184865,NA,10.7639335658554,13.0240010661734,8.90284399991125,8.55492388427564,13.9465721735388,6.21356103042757
"GPX1P1",12.4091993908693,-1.41478250469681,0.792413424933624,-1.78540956043914,0.0741949090431599,NA,4.30557342634215,8.01476988687597,7.91363911103223,15.2087535720456,12.087029217067,26.9254311318528
"TRIM34",12.451520827238,-1.8672196285414,0.955510061264435,-1.95416009128203,0.0506822873695904,NA,1.07639335658554,6.01107741515697,8.90284399991125,22.8131303580684,12.087029217067,23.818650616639
"TRIM61",12.5376752751531,-0.437098750835562,1.96648312476223,-0.22227434618256,0.82410032138628,NA,0,24.0443096606279,7.91363911103223,22.8131303580684,20.4549725211903,0
"TRIM55",74.9197067624502,-2.08735899263905,1.19081675310598,-1.75288010283248,NA,NA,23.6806538448818,50.0923117929748,11.8704586665483,18.0603948668041,328.20933181728,17.6050895862115
"TRIM58",292.16522431553,1.78705649799112,1.35355859726564,1.32026533731247,NA,NA,16.1459003487831,1304.40379908906,38.5789906662821,28.5164129475855,174.797037908353,190.549204933112
"MAP2K6",76.208908866086,1.09320953499711,1.258540784682,0.868632584897389,NA,NA,289.549812921509,6.01107741515697,15.8272782220645,76.9943149584808,40.9099450423806,27.9610246369241
"PENK",11.141005382697,2.13493026886783,2.80665166636303,0.760668056693459,0.446855358839275,NA,0,1.0018462358595,53.4170639994675,0,0,12.4271220608551
"PIK3AP1",14.2103707411936,3.81065898131613,1.33354792887734,2.85753432538729,0.00426946453553256,NA,37.6737674804938,35.0646182550824,6.9244342221532,0.950547098252849,4.64885739117961,0
"GAPDHP1",1119.10117968814,-1.20564775185198,1.12222752510775,-1.07433450425859,NA,NA,213.125884603936,1527.81550968573,289.837032441555,247.142245545741,4129.11513484573,307.571271006165
"CTB-113P19.5",11.079749529512,1.57217311060231,0.847789289441852,1.85443851459525,0.0636764489708413,NA,11.8403269224409,18.0332322454709,19.7840977775806,2.85164129475855,4.64885739117961,9.32034154564136
"GDI2P2",12.7224378361186,0.381081334509862,0.695783107448432,0.547701331679866,0.583896997597351,NA,18.2986870619541,12.0221548303139,12.8596635554274,7.60437678602279,12.087029217067,13.4627155659264
"CITF22-92A6.1",12.215644285609,0.494589871680038,0.945493307220816,0.52310245657247,0.60090295609561,NA,27.986227271224,5.00923117929748,9.89204888879028,9.50547098252849,7.43817182588738,13.4627155659264
"RP11-276H19.2",62.7686380911009,8.61896172533369,3.90748425621726,2.2057572494681,NA,NA,375.661281448352,0,0,0.950547098252849,0,0
"RP5-1142A6.8",12.4995986205681,-0.241325785457672,0.861533330067771,-0.280111955086738,0.779391612883416,NA,21.5278671317107,5.00923117929748,7.91363911103223,15.2087535720456,13.9465721735388,11.3915285557839
"SRRM2-AS1",13.6501933648594,-0.426424577452488,0.777750742415827,-0.548279229059866,0.583500187320822,NA,15.0695069921975,13.0240010661734,6.9244342221532,21.8625832598155,16.7358866082466,8.2847480405701
"SPNS2",14.1804217845231,-0.306892148382544,0.758914971995739,-0.404382782929557,0.685931258887743,NA,15.0695069921975,16.0295397737519,6.9244342221532,9.50547098252849,15.8061151300107,21.7474636064965
"TFR2",11.7058804499471,-0.280465711385337,0.977652241829919,-0.286876763930266,0.774206682721025,NA,12.9167202790264,2.00369247171899,16.8164831109435,11.4065651790342,16.7358866082466,10.3559350507126
"RP11-4K3__A.5",12.6884987110242,-0.390699956729219,0.845216707512923,-0.462248265156596,0.643903294976253,NA,15.0695069921975,5.00923117929748,12.8596635554274,7.60437678602279,14.8763436517748,20.7118701014252
"AC011747.7",11.2502056843923,0.0443266834260864,1.05702194299023,0.0419354429868216,0.966550161821363,NA,20.4514737751252,4.00738494343798,9.89204888879028,13.3076593755399,16.7358866082466,3.10678051521379
"LUZP2",14.4332264864487,1.23326359467274,1.41843906781224,0.869451231750747,0.384600371528992,NA,0,33.0609257833634,27.6977368886128,9.50547098252849,11.1572577388311,5.17796752535631
"LINC00899",14.3585999903661,-0.503312652999307,0.659611358689595,-0.763044247750984,0.445437007795624,NA,10.7639335658554,9.01661612273546,15.8272782220645,13.3076593755399,18.5954295647184,18.6406830912827
"LINC00852",13.3863793126102,0.645997348186288,0.881535779839353,0.732808994212363,0.463674934824075,NA,29.0626206278095,14.0258473020329,5.93522933327417,7.60437678602279,10.2274862605951,13.4627155659264
"AC073343.13",12.8885823160665,0.45129498995196,0.763474811485155,0.591106586835622,0.554449006761471,NA,10.7639335658554,23.0424634247684,10.8812537776693,13.3076593755399,12.087029217067,7.24915453549884
"RP11-48B3.4",14.4109644576183,0.168163646777104,0.673035178111124,0.249858628859573,0.802696677991058,NA,11.8403269224409,20.0369247171899,13.8488684443064,9.50547098252849,16.7358866082466,14.4983090709977
"RP11-48B3.3",14.2369894352437,0.387306131009223,0.749932602808036,0.516454584797353,0.605536950496649,NA,21.5278671317107,15.0276935378924,11.8704586665483,18.0603948668041,6.50840034765145,12.4271220608551
"RP11-1398P2.1",10.312841567766,0.747724148899874,0.750139751706651,0.996779796296247,0.318871407071867,NA,12.9167202790264,15.0276935378924,10.8812537776693,9.50547098252849,8.3679433041233,5.17796752535631
"AL357515.1",10.6777415677607,-0.518269273950269,0.761031864746819,-0.681008638347473,0.495866024489423,NA,5.38196678292768,12.0221548303139,8.90284399991125,10.4560180807813,14.8763436517748,12.4271220608551
"AC005356.1",10.3964525806147,-0.216414690472519,0.994466740081691,-0.217618832033278,0.82772611028746,NA,13.993113635612,6.01107741515697,8.90284399991125,3.8021883930114,21.3847439994262,8.2847480405701
"AC005932.1",11.5511882667678,-0.35928338215407,0.771624428679082,-0.465619501924162,0.641487881167124,NA,6.45836013951322,8.01476988687597,15.8272782220645,10.4560180807813,13.0168006953029,15.5339025760689
"RP1-292B18.1",10.7494687987259,-0.170980562104573,0.959241474656209,-0.178245589480847,0.858530107715592,NA,20.4514737751252,4.00738494343798,5.93522933327417,13.3076593755399,8.3679433041233,12.4271220608551
"LEAP2",12.5801860757648,0.292597847917478,0.853751002566875,0.342720356447907,0.731808846979708,NA,23.6806538448818,10.018462358595,7.91363911103223,17.1098477685513,7.43817182588738,9.32034154564136
"LINC00968",118.280873169208,3.6371004964056,3.73053154837616,0.974955029662937,NA,NA,0,3.00553870757849,653.864431549038,0,0,52.8152687586344
"RP11-66N24.4",10.1214766251627,1.11705140325598,0.827380045879431,1.35010677235834,0.176981736330924,NA,10.7639335658554,14.0258473020329,16.8164831109435,4.75273549126425,10.2274862605951,4.14237402028505
"PBX1",556.947808922573,1.59706274824346,1.01757023902313,1.56948649537613,NA,NA,2218.44670792279,103.190162293528,189.927338664773,417.290176133001,194.322238951308,218.510229570036
"CPNE8",112.462987392618,0.659160005506913,1.80224199120573,0.365744449814934,NA,NA,21.5278671317107,385.710800805906,5.93522933327417,0.950547098252849,257.54669947135,3.10678051521379
"RP11-944L7.4",14.0642358173856,0.204554893620311,0.675771265105326,0.302698419099588,0.762119702681208,NA,18.2986870619541,11.0203085944545,15.8272782220645,11.4065651790342,10.2274862605951,17.6050895862115
"RP1-170O19.14",11.1227313513839,6.96024305191725,3.88139151614698,1.7932339530712,0.0729355231655311,NA,66.7363881083033,0,0,0,0,0
"RP11-1042B17.5",14.2846835310055,-1.34645003257785,1.0317633256124,-1.30499892674386,0.191893213245215,NA,3.22918006975661,11.0203085944545,9.89204888879028,35.1702426353554,4.64885739117961,21.7474636064965
"RP11-275I14.4",10.1466240749119,0.332806993040884,0.777514535908112,0.428039576973537,0.668622306553743,NA,15.0695069921975,11.0203085944545,7.91363911103223,9.50547098252849,11.1572577388311,6.21356103042757
"TAGLN2P1",11.2751856772673,-0.469764127652751,0.801996151792396,-0.585743618099497,0.558047817727626,NA,5.38196678292768,12.0221548303139,10.8812537776693,12.357112277287,8.3679433041233,18.6406830912827
"KB-1460A1.5",10.2375204909044,0.924378925598937,1.23103527709092,0.750895561484927,0.452715511754461,NA,17.2222937053686,22.0406171889089,0.989204888879028,3.8021883930114,11.1572577388311,6.21356103042757
"PRCD",11.581107919227,0.643783802568384,1.18488547759959,0.543329979765299,0.586902626244961,NA,34.4445874107372,5.00923117929748,2.96761466663708,13.3076593755399,6.50840034765145,7.24915453549884
"RP11-861E21.2",11.4022803080273,0.0644046916861235,0.794093505489929,0.0811046699675348,0.935358711828661,NA,15.0695069921975,7.01292365101647,12.8596635554274,7.60437678602279,9.29771478235922,16.5694960811402
"KRT8P36",11.2477349597708,-0.46607995677323,1.22879235772625,-0.379299198796827,0.704465694552812,NA,20.4514737751252,1.0018462358595,6.9244342221532,19.9614890633098,4.64885739117961,14.4983090709977
"KRT8P14",12.8023381845026,0.746162708126592,1.00650360124047,0.741341319799532,0.458486514254484,NA,4.30557342634215,16.0295397737519,27.6977368886128,5.7032825895171,6.50840034765145,16.5694960811402
"RP11-138H11.1",11.8474885774264,0.342930273518052,1.41766592006548,0.241897804457494,0.808859351411774,NA,0,11.0203085944545,28.6869417774918,11.4065651790342,6.50840034765145,13.4627155659264
"PRKY",118.42544865796,-0.63725732322273,3.72661270180454,-0.17100175795412,NA,NA,1.07639335658554,0,276.977368886128,432.498929705046,0,0
"HIP1",272.620807722911,0.696422989098979,0.880181989403158,0.791226129917991,NA,NA,834.204851353791,103.190162293528,74.1903666659271,189.158872552317,199.900867820723,235.079725651177
"RPS4Y1",4121.72508975965,-0.507786172404959,3.72500464586666,-0.136318265527107,NA,NA,2.15278671317107,3.00553870757849,10205.6268385649,14517.7058316158,1.85954295647184,0
"RP11-405O10.2",14.3212380713352,0.966032106889225,0.762198667809667,1.26742822795179,0.205002211753089,NA,29.0626206278095,9.01661612273546,18.7948928887015,9.50547098252849,10.2274862605951,9.32034154564136
"RP11-3D4.2",13.9060395263083,0.618246850069959,0.70143908447244,0.881397777449128,0.378102560209766,NA,23.6806538448818,15.0276935378924,11.8704586665483,8.55492388427564,13.9465721735388,10.3559350507126
"RP11-845C23.2",11.6765538448344,1.04427478930348,0.899534667487066,1.16090555155673,0.245680310952786,NA,20.4514737751252,8.01476988687597,18.7948928887015,7.60437678602279,12.087029217067,3.10678051521379
"RP11-163N6.2",11.8393071021877,0.151594752039127,0.791148972123916,0.191613409586006,0.848045037821689,NA,7.53475349609876,13.0240010661734,16.8164831109435,7.60437678602279,16.7358866082466,9.32034154564136
"RP11-249C24.10",10.2053537467368,-1.47335743418953,0.977932587324315,-1.50660429285901,0.131912116397308,NA,3.22918006975661,9.01661612273546,3.95681955551611,7.60437678602279,26.0336013906058,11.3915285557839
"RP11-2N1.2",11.1925582082041,-0.277127999514562,1.12965460176083,-0.245321002616724,0.806207890791254,NA,4.30557342634215,22.0406171889089,3.95681955551611,10.4560180807813,4.64885739117961,21.7474636064965
"PSG2",11.0808442224652,-1.65211086489444,2.02234120495684,-0.816929834018635,0.413968527247739,NA,0,15.0276935378924,0.989204888879028,1.9010941965057,0.929771478235922,47.6373012332781
"SMG7-AS1",10.2566569442683,0.502029783479312,0.76818476617364,0.653527387662141,0.513416338971749,NA,16.1459003487831,10.018462358595,9.89204888879028,6.65382968776994,7.43817182588738,11.3915285557839
"AC009502.4",12.2330936013085,0.417953704935226,0.926187645643688,0.451262448706875,0.651800405743242,NA,15.0695069921975,21.0387709530494,5.93522933327417,11.4065651790342,15.8061151300107,4.14237402028505
"KIAA1875",14.329133502089,1.41398976317469,0.892088967367153,1.58503222761272,0.112959012189984,NA,36.5973741239082,16.0295397737519,9.89204888879028,3.8021883930114,9.29771478235922,10.3559350507126
"PSMB9",19.0718288210963,1.74781529113391,1.85016270627867,0.944681938081753,NA,NA,87.1878618834285,1.0018462358595,0,13.3076593755399,4.64885739117961,8.2847480405701
"FOXF2",11.5415461697637,-1.1828048119344,1.62354635129214,-0.728531594427861,0.466288235503508,NA,2.15278671317107,18.0332322454709,0.989204888879028,0.950547098252849,40.9099450423806,6.21356103042757
"AC018816.3",12.1689457630506,0.20281660121649,0.745200679671294,0.272163736224652,0.785496123980472,NA,16.1459003487831,16.0295397737519,6.9244342221532,9.50547098252849,13.0168006953029,11.3915285557839
"RNU2-27P",10.1041293927513,-0.35481676538807,0.717743895693987,-0.494350098296548,0.62105894972293,NA,9.68754020926983,8.01476988687597,8.90284399991125,9.50547098252849,12.087029217067,12.4271220608551
"FOXE1",68.1249405748361,-2.67589339469536,1.57319876656389,-1.70092517968338,NA,NA,22.6042604882963,4.00738494343798,28.6869417774918,5.7032825895171,1.85954295647184,345.888230693802
"RP11-181G12.2",13.1465518173028,-0.00168319710766312,0.858490726494243,-0.0019606468138994,0.998435631180277,NA,22.6042604882963,6.01107741515697,10.8812537776693,19.010941965057,12.087029217067,8.2847480405701
"ACTBP11",11.7785962858232,0.364602327513703,0.674592044925853,0.540478249419289,0.588867257010927,NA,12.9167202790264,14.0258473020329,12.8596635554274,12.357112277287,10.2274862605951,8.2847480405701
"CNKSR2",11.1380228382763,-1.55957694310696,1.2444469309367,-1.25322896809513,0.210122390466988,NA,0,5.00923117929748,11.8704586665483,19.9614890633098,18.5954295647184,11.3915285557839
"BACH1-IT2",12.9129055368311,0.41941059232128,0.735944752532307,0.569894127076975,0.568749508423897,NA,20.4514737751252,12.0221548303139,11.8704586665483,6.65382968776994,13.0168006953029,13.4627155659264
"DCHS1",232.808068916328,2.44630733229763,1.22004811502969,2.00509086663201,NA,NA,1121.60187756213,28.0516946040659,30.6653515552499,87.4503330392621,66.9435464329864,62.1356103042757
"AP001189.4",11.9662200529223,0.740347408809278,1.11071551926404,0.666549981492859,0.50505962768546,NA,3.22918006975661,10.018462358595,31.6545564441289,15.2087535720456,6.50840034765145,5.17796752535631
"BMPER",1354.15451060021,3.79694772942679,1.58414972730588,2.39683639998105,NA,NA,142.083923069291,289.533562163394,7147.99452703986,377.367198006381,52.9969742594476,114.95087906291
"AP001596.6",11.7781511320871,0.0067975575253295,0.845957512814741,0.00803534151817162,0.993588794053696,NA,7.53475349609876,17.0313860096114,10.8812537776693,13.3076593755399,16.7358866082466,5.17796752535631
"RP11-54O7.17",10.3146723365857,-2.18573729783751,1.27355824619293,-1.71624447046013,0.0861173070108091,NA,2.15278671317107,4.00738494343798,4.94602444439514,7.60437678602279,2.78931443470777,40.3881466977792
"TRPM2",11.668413453445,3.71802006225916,2.04781105144723,1.81560699149053,0.0694306803714971,NA,0,59.1089279157103,5.93522933327417,0,1.85954295647184,3.10678051521379
"RP11-83N9.5",10.4840991145078,-0.220713763030079,0.865221554455573,-0.255095081593245,0.798649662853507,NA,16.1459003487831,9.01661612273546,3.95681955551611,13.3076593755399,11.1572577388311,9.32034154564136
"DUSP5P1",10.8439612355409,0.523686097683883,0.94754699374052,0.552675594079603,0.580485568292757,NA,8.61114685268429,9.01661612273546,20.7733026664596,14.2582064737927,9.29771478235922,3.10678051521379
"EEF1DP5",13.7274012360463,1.30950004880912,2.16723934729586,0.604224932720527,0.545694106637948,NA,27.986227271224,0,30.6653515552499,0,0.929771478235922,22.7830571115678
"EEF1DP3",13.4668126346214,2.0860839255312,0.87043162318873,2.39660861342452,0.0165475884254407,NA,24.7570472014673,10.018462358595,30.6653515552499,7.60437678602279,4.64885739117961,3.10678051521379
"LSMEM1",13.4041410695653,-0.252489043958834,0.704164942402252,-0.35856520078587,0.719920383639157,NA,11.8403269224409,9.01661612273546,15.8272782220645,9.50547098252849,17.6656580864825,16.5694960811402
"VN1R1",11.0197995875493,0.397913901731626,0.938624725459656,0.423932899846381,0.671614749674921,NA,9.68754020926983,20.0369247171899,7.91363911103223,12.357112277287,13.0168006953029,3.10678051521379
"LINC00370",11.0073642487399,1.55231434162701,1.71158365189654,0.906946230706837,0.364435231953933,NA,4.30557342634215,37.0683107268014,7.91363911103223,0.950547098252849,15.8061151300107,0
"LYG1",10.6803108907105,-0.00220348149092045,0.863256002789158,-0.00255252379804028,0.997963382882017,NA,15.0695069921975,13.0240010661734,3.95681955551611,13.3076593755399,8.3679433041233,10.3559350507126
"LINC00312",11.923552465241,1.10835492920954,0.908955953048001,1.21937143982929,0.222703244824115,NA,15.0695069921975,8.01476988687597,25.7193271108547,3.8021883930114,6.50840034765145,12.4271220608551
"EIF4A1P10",91.8881812612753,-2.18370545875764,1.053627138924,-2.0725599959277,NA,NA,25.8334405580529,34.0627720192229,39.5681955551611,24.7142245545741,396.082649728503,31.0678051521379
"LY6K",13.2256789271465,-0.211657866182824,1.7372902625822,-0.121832183568582,0.903031924999292,NA,1.07639335658554,5.00923117929748,30.6653515552499,0,26.0336013906058,16.5694960811402
"AXDND1",11.4406582315324,0.0532531100261467,1.03876812610972,0.0512656373329286,0.959113849518445,NA,2.15278671317107,10.018462358595,22.7517124442177,15.2087535720456,10.2274862605951,8.2847480405701
"SHOX2",69.2920316778554,6.36186552709006,3.01552101634655,2.10970691054834,NA,NA,0,409.755110466534,0.989204888879028,1.9010941965057,0,3.10678051521379
"RP11-421N8.1",12.9053190711378,-0.478634893656754,0.735306517978278,-0.650932477754663,0.515090075119584,NA,6.45836013951322,13.0240010661734,12.8596635554274,15.2087535720456,19.5252010429544,10.3559350507126
"C13orf45",10.6768339459717,0.906289914933503,0.762853313420121,1.18802645146851,0.234822988596647,NA,11.8403269224409,20.0369247171899,9.89204888879028,7.60437678602279,7.43817182588738,7.24915453549884
"RP11-262H14.3",11.7086848593581,-0.324784418806298,2.45250613991388,-0.132429604770613,0.894644499665549,NA,31.2154073409806,0,0,37.0713368318611,0.929771478235922,1.03559350507126
"RP11-262H14.4",12.3047983961864,0.328340343140778,0.743493885181439,0.441618081446159,0.658765597445136,NA,18.2986870619541,9.01661612273546,13.8488684443064,14.2582064737927,11.1572577388311,7.24915453549884
"HTRA4",14.0107736323091,1.01520447820782,1.22220671894352,0.830632381963481,0.406181335713024,NA,47.3613076897636,3.00553870757849,5.93522933327417,12.357112277287,10.2274862605951,5.17796752535631
"HTRA3",275.130181453943,1.29051512410748,1.22013629687268,1.05768111924478,NA,NA,1082.85171672505,67.1236978025862,21.7625075553386,78.8954091549865,87.3985189541767,312.749238531521
"RP11-589P10.5",12.9154667619381,0.739966769434264,0.745258582670477,0.992899359552157,0.320759001932571,NA,23.6806538448818,9.01661612273546,15.8272782220645,10.4560180807813,10.2274862605951,8.2847480405701
"RP11-434B12.1",10.5860470879559,0.86236667292218,0.750861700520399,1.14850267675725,0.250761108631819,NA,15.0695069921975,11.0203085944545,14.8380733331854,6.65382968776994,5.57862886941553,10.3559350507126
"RP11-848P1.2",11.5087003039461,0.122146657415961,0.771029970918308,0.158420115978737,0.874125763671786,NA,16.1459003487831,6.01107741515697,13.8488684443064,12.357112277287,9.29771478235922,11.3915285557839
"UCP3",12.5629074567861,0.430181956373898,0.837402226435305,0.513710070016314,0.607454710441362,NA,18.2986870619541,20.0369247171899,4.94602444439514,11.4065651790342,9.29771478235922,11.3915285557839
"LINC00167",11.7335484330932,-0.306142242147871,0.7702145515161,-0.397476575254592,0.691016057100565,NA,7.53475349609876,13.0240010661734,10.8812537776693,18.0603948668041,7.43817182588738,13.4627155659264
"LINC00174",12.765007068088,0.386532382056429,1.16575339048689,0.331573028404395,0.740211688660726,NA,34.4445874107372,7.01292365101647,1.97840977775806,7.60437678602279,12.087029217067,13.4627155659264
"LINC00189",12.6187895241373,1.8245086486517,1.62188496630801,1.12493098250053,0.260618281801614,NA,0,52.0960042646938,6.9244342221532,6.65382968776994,2.78931443470777,7.24915453549884
"SPOCK3",11.1990623396933,0.611578800458474,2.22328481631721,0.275078926447008,0.783255601525844,NA,37.6737674804938,0,2.96761466663708,23.7636774563212,2.78931443470777,0
"PXT1",10.3393165928022,-0.082363937064232,0.906776255988633,-0.0908315987767378,0.927626401631241,NA,3.22918006975661,12.0221548303139,14.8380733331854,14.2582064737927,8.3679433041233,9.32034154564136
"ESRP2",12.0120607200458,0.367725695343852,0.816243566844987,0.450509762380384,0.652342916581945,NA,10.7639335658554,17.0313860096114,12.8596635554274,14.2582064737927,13.0168006953029,4.14237402028505
"TMEM30B",11.9384043818487,-1.06149279715118,0.964416951035437,-1.10065754859609,0.271045728714154,NA,4.30557342634215,5.00923117929748,13.8488684443064,27.5658658493326,7.43817182588738,13.4627155659264
"TMEM229B",13.8854034759557,0.792334322545315,0.92813516243962,0.853684198821484,0.393279991544601,NA,27.986227271224,15.0276935378924,9.89204888879028,5.7032825895171,19.5252010429544,5.17796752535631
"ZMAT4",109.939543813677,2.14541231408806,1.46797318382666,1.46147922709015,NA,NA,523.127171300571,4.00738494343798,10.8812537776693,51.3295433056539,10.2274862605951,60.0644232941332
"ARL5B-AS1",10.2416432205531,0.0919810540748229,0.759934978148723,0.121038058149261,0.903660890737394,NA,11.8403269224409,11.0203085944545,8.90284399991125,10.4560180807813,13.0168006953029,6.21356103042757
"RN7SL33P",13.6546699426277,0.37869105412287,0.849570755925708,0.445743984808235,0.655782188342624,NA,19.3750804185397,14.0258473020329,12.8596635554274,13.3076593755399,3.71908591294369,18.6406830912827
"MUM1L1",11.8126724598967,-6.97426712621084,1.95822230866501,-3.56152980963915,0.000368700237111464,NA,0,0,0,2.85164129475855,48.3481168682679,19.676276596354
"ZNF205-AS1",13.8023766398657,-0.10742265347956,0.83669271666495,-0.128389612267388,0.897840651333058,NA,15.0695069921975,10.018462358595,14.8380733331854,23.7636774563212,13.9465721735388,5.17796752535631
"HSF4",10.5156050069079,0.0618390673562331,0.946575881885078,0.0653292235093529,0.947911875041267,NA,18.2986870619541,11.0203085944545,2.96761466663708,9.50547098252849,13.0168006953029,8.2847480405701
"TMEM232",11.7729330209581,-0.312661702135273,0.731310930991385,-0.427535934286419,0.66898901771781,NA,7.53475349609876,13.0240010661734,10.8812537776693,9.50547098252849,12.087029217067,17.6050895862115
"SOWAHD",19.2256562419796,2.82266140673272,1.98192008498031,1.42420546021196,NA,NA,100.104582162455,0,0.989204888879028,9.50547098252849,3.71908591294369,1.03559350507126
"IL18R1",13.9730981951742,-1.08893664628579,1.51673999919836,-0.717945492873747,0.47279089594285,NA,0,6.01107741515697,20.7733026664596,4.75273549126425,40.9099450423806,11.3915285557839
"RP11-245J9.5",10.9162526168113,-0.730075564227771,0.77294747539782,-0.944534509090694,0.344896575849141,NA,9.68754020926983,10.018462358595,4.94602444439514,9.50547098252849,15.8061151300107,15.5339025760689
"CTNND2",11.7565035310833,-0.969185150541132,1.71873465174865,-0.563894577650528,0.572825880504872,NA,1.07639335658554,1.0018462358595,21.7625075553386,4.75273549126425,40.9099450423806,1.03559350507126
"RN7SL11P",10.3070953480656,-0.702179696494226,0.804677569398737,-0.872622430644987,0.382868910319004,NA,8.61114685268429,5.00923117929748,9.89204888879028,12.357112277287,8.3679433041233,17.6050895862115
"RN7SKP79",13.5985107556889,0.00399670665523186,0.619746334598314,0.00644893956141315,0.99485452635612,NA,13.993113635612,12.0221548303139,14.8380733331854,14.2582064737927,13.0168006953029,13.4627155659264
"RN7SL15P",10.3900643326469,-0.307197797845147,0.820915131312478,-0.374213832986608,0.708245233205492,NA,12.9167202790264,8.01476988687597,6.9244342221532,11.4065651790342,6.50840034765145,16.5694960811402
"DBIL5P",12.477983955206,0.35094673433666,0.699051110853445,0.502033011446334,0.615644300079379,NA,16.1459003487831,10.018462358595,15.8272782220645,14.2582064737927,9.29771478235922,9.32034154564136
"RP11-649A18.4",12.1669656677671,-0.171663730702325,0.907812096822643,-0.189096104032047,0.85001749493469,NA,20.4514737751252,8.01476988687597,5.93522933327417,20.9120361615627,8.3679433041233,9.32034154564136
"RP11-715J22.6",14.2489184169834,1.45274544028402,1.36279322946644,1.0660057658584,0.286421035476035,NA,51.6668811161058,10.018462358595,0.989204888879028,8.55492388427564,11.1572577388311,3.10678051521379
"BVES-AS1",12.970711802414,-0.536654650062235,0.710636844930937,-0.755174255163183,0.450144433723699,NA,12.9167202790264,9.01661612273546,9.89204888879028,14.2582064737927,21.3847439994262,10.3559350507126
"SMPD3",13.0192670029719,0.273167410190273,0.855322441217245,0.31937360348165,0.749443224920125,NA,25.8334405580529,9.01661612273546,7.91363911103223,8.55492388427564,10.2274862605951,16.5694960811402
"RP11-739P1.2",11.3064370381937,1.73940075245467,0.778075856616328,2.23551564756029,0.0253835155155027,NA,18.2986870619541,18.0332322454709,15.8272782220645,2.85164129475855,5.57862886941553,7.24915453549884
"AC009133.14",10.0135872259141,-0.761469184068581,0.862305650692016,-0.88306180465997,0.377202879535869,NA,5.38196678292768,5.00923117929748,11.8704586665483,18.0603948668041,8.3679433041233,11.3915285557839
"RPL13AP25",11.8101444548078,-0.0415571106799761,0.762038554069011,-0.0545341314531609,0.956509616071378,NA,15.0695069921975,7.01292365101647,12.8596635554274,16.1593006702984,8.3679433041233,11.3915285557839
"RP11-752G15.8",13.3239438965489,-0.379772255884664,0.702734691949938,-0.540420531724251,0.588907051549257,NA,10.7639335658554,14.0258473020329,9.89204888879028,12.357112277287,11.1572577388311,21.7474636064965
"RP11-107F6.3",11.6457204917413,0.149934890454051,0.680589664876117,0.220301450627145,0.825636390477267,NA,11.8403269224409,12.0221548303139,12.8596635554274,12.357112277287,8.3679433041233,12.4271220608551
"HPDL",11.0385490930985,-0.399725804619457,1.38974848755836,-0.287624565306585,0.773634138739073,NA,9.68754020926983,2.00369247171899,16.8164831109435,1.9010941965057,3.71908591294369,32.1033986572091
"RN7SL81P",11.5026734648344,-0.497451924267726,0.737806298857754,-0.674231061781207,0.500164424578114,NA,10.7639335658554,7.01292365101647,10.8812537776693,11.4065651790342,18.5954295647184,10.3559350507126
"RP11-264B17.2",13.3562697027818,-0.667237676446938,0.802295620381577,-0.831660624209309,0.405600532239031,NA,15.0695069921975,11.0203085944545,4.94602444439514,23.7636774563212,13.9465721735388,11.3915285557839
"RP11-13J10.1",12.5704806942557,-1.29764186717645,1.8871377373686,-0.687624353792992,0.491689367801597,NA,0,2.00369247171899,19.7840977775806,47.5273549126425,0.929771478235922,5.17796752535631
"RNF128",38.6949196591475,-3.56902684285427,1.36595817763671,-2.61283756800604,NA,NA,1.07639335658554,9.01661612273546,7.91363911103223,8.55492388427564,195.252010429544,10.3559350507126
"MEGF10",12.1684220743675,-2.18072228669327,1.07114178521374,-2.03588574061474,0.0417618300107336,NA,3.22918006975661,2.00369247171899,7.91363911103223,17.1098477685513,6.50840034765145,36.2457726774942
"CYP2E1",13.216905798068,0.186536323468974,0.722525046500619,0.25817281265531,0.796273539195865,NA,18.2986870619541,14.0258473020329,9.89204888879028,7.60437678602279,13.9465721735388,15.5339025760689
"NOXRED1",11.1775494912704,0.273947585528857,0.793880207386052,0.345074210164356,0.73003858129898,NA,11.8403269224409,7.01292365101647,17.8056879998225,9.50547098252849,7.43817182588738,13.4627155659264
"FGF14",83.8948698641169,1.84753337122698,1.85472420516528,0.996122963231802,NA,NA,0,12.0221548303139,381.833087107305,8.55492388427564,4.64885739117961,96.3101959716274
"RPLP1P13",11.3380314783758,-0.462413073253022,0.791122064799376,-0.584502814202619,0.558882072441963,NA,10.7639335658554,6.01107741515697,11.8704586665483,19.010941965057,12.087029217067,8.2847480405701
"TMEM139",10.1126881519929,-1.54000507195404,1.22039689241518,-1.26188871958396,0.206988831630726,NA,8.61114685268429,4.00738494343798,2.96761466663708,11.4065651790342,31.6122302600213,2.07118701014252
